12891560,268.789474,266.473684
12892073,267.831169,268.233766
12892334,267.125,268.931818
12892855,265.982906,271.965812
12893364,264.112903,275.129032
12893624,263.263158,277.447368
12894133,261.103659,280.042683
12894393,259.932515,281.09816
12894908,258.763975,282.254658
12895164,257.475,282.5625
12895682,256.844156,282.694805
12895945,256.877419,282.548387
12896452,256.668966,282.131034
12896974,257.100671,281.758389
12897237,257.2,281.613333
12897742,258.170543,281.193798
12897996,258.542636,281.015504
12898511,259.264957,280.854701
12898769,259.518868,280.896226
12899282,259.989583,280.635417
12899540,260.276596,280.744681
12900054,260.576087,281.217391
12900574,260.568182,282.034091
12900826,260.526882,282.053763
12901344,260.644231,282.596154
12901598,260.349057,282.981132
12902114,260.236364,282.736364
12902373,260.218182,282.509091
12902886,260.324324,281.108108
12903146,260.178571,280.794643
12903659,259.934066,280.252747
12904172,259.941176,279.811765
12904434,259.953488,279.965116
12904946,260.285714,280.337662
12905206,260.469136,280.444444
12905722,260.901235,281.753086
12905978,261.060241,282.180723
12906492,262.011494,282.908046
12906751,262.517647,284.082353
12907266,263.244186,284.523256
12907784,263.680851,285.56383
12908036,263.615385,285.956044
12908553,263.157303,285.674157
12908811,262.907216,284.845361
12909325,262.375,284
12909580,262.186047,283.930233
12910096,261.753086,284.037037
12910355,261.409091,284.102273
12910868,261.214286,284.107143
12911128,261.134146,284.170732
12911640,261.133333,284.56
12912154,261.092105,285.960526
12912418,261,285.986842
12912927,259.566265,287.385542
12913187,259.074074,288.209877
12913700,257.928571,288.630952
12913961,257.108911,288.653465
12914472,255.787037,289.62037
12914731,255.101124,290.449438
12915255,253.808989,291.977528
12915758,253.101124,292.640449
12916017,252.531915,293.723404
12916535,251.947917,295.28125
12916790,251.30303,296.505051
12917306,250.327103,297.411215
12917563,250.151786,298
12918077,249.387755,298.683673
12918333,249.2,298.642105
12918851,248.945652,298.48913
12919366,249.521127,297.070423
12919626,249.544304,296.810127
12920136,250.343284,294.104478
12920394,250.652778,292.930556
12920907,251.459016,291.065574
12921172,251.459016,291.065574
12921680,252.764706,290.970588
12921943,253.387097,290.790323
12922451,254.362069,290.758621
12922969,254.754098,290.147541
12923229,256.059701,289.61194
12923740,256.881579,289.394737
12923999,256.881579,289.394737
12924513,256.775,288.0875
12924776,257.762712,287.118644
12925290,257.5,285.857143
12925544,257.518519,285.592593
12926059,257.519231,284.596154
12926574,257.083333,284.208333
12926832,257.083333,284.208333
12927347,256.304348,284.804348
12927605,256.039216,284.862745
12928120,255.653061,285.693878
12928376,255.5,286.5
12928889,255.166667,287.333333
12929149,255.102941,287.691176
12929663,254.211268,288.915493
12930178,253.523077,290.569231
12930434,253,291.220588
12930952,252.769231,291.935897
12931207,252.267606,292.295775
12931723,251.824324,292.608108
12931981,251.341772,293.443038
12932494,251.304878,294.841463
12932752,251.02381,295.059524
12933270,250.5,296.868421
12933783,249.591241,298.408759
12934041,248.79375,300.1125
12934554,246.891753,303.072165
12934813,246.298077,305.086538
12935358,246.262911,305.159624
12935586,244.803191,305.989362
12936100,244.004926,306.123153
12936358,243.361582,305.937853
12936872,242.740196,307.009804
12937129,242.144385,306.406417
12937643,241.463918,306.721649
12938162,240.802139,306.951872
12938415,240.647368,306.884211
12938932,240.360825,307.149485
12939187,240.362245,307.066327
12939705,240.810945,306.60199
12939960,241.207254,306.025907
12940476,241.703488,305.093023
12940736,242.578313,303.873494
12941250,243.330986,301.690141
12941762,245.161017,298.957627
12942024,245.895652,298.347826
12942535,247.158537,296.756098
12942796,247.448276,296.195402
12943306,248.792208,294.688312
12943566,249.211268,294.535211
12944081,250.366197,292.830986
12944338,250.765432,292.567901
12944854,251.804878,291.012195
12945371,253.240964,288.53012
12945625,253.933333,287.733333
12946144,255.819444,284.402778
12946405,256.847059,282.882353
12946913,258,280.901639
12947172,258.890411,279.780822
12947685,259.539683,279.142857
12947943,260.428571,278.671429
12948456,260.630137,278.479452
12948974,261.069444,278.333333
12949229,261.466667,278.883333
12949747,261.768116,278.753623
12950002,262.220588,278.573529
12950517,262.395062,278.530864
12950777,262.536585,278.414634
12951288,262.761905,278.047619
12951549,262.575,277.2875
12952060,261.081081,276.594595
12952577,260.628571,274.985714
12952835,259.912281,274.877193
12953348,258.9125,272.4
12953607,258.792208,272.25974
12954123,258.20339,270.915254
12954378,258.072727,270.963636
12954895,257.724138,269.241379
12955150,258.22807,268.964912
12955667,258.720588,268.102941
12956182,259.566667,266.5
12956439,259.981132,266.584906
12956954,261.029412,265.308824
12957213,261.245902,265.04918
12957728,261.265625,263.890625
12957987,261.625,262.678571
12958498,261.206349,261.15873
12958757,261.031746,260.952381
12959284,260.035088,259.122807
12959533,259.649123,257.210526
12960042,259.228571,256.014286
12960556,258.044444,254.577778
12960811,257.93617,253.702128
12961335,257.754098,253.04918
12961597,257.716667,252.883333
12962100,257.173913,251.492754
12962360,257.267606,251.577465
12962877,257.267606,251.577465
12963132,257.5,251
12963647,257.5,251
12964160,257.864407,251.59322
12964420,257.8,252.316667
12964935,258.018519,252.666667
12965194,258.477612,253.567164
12965707,259.446154,254.676923
12965964,259.95082,256.377049
12966478,261.318841,257.289855
12966741,261.633333,258.55
12967251,262.064103,260.141026
12967769,262.394737,260.763158
12968026,262.759494,262.227848
12968539,263.1,263.25
12968793,263.333333,264.363636
12969311,263.9875,266.325
12969565,263.953488,267.383721
12970081,263.880952,269.940476
12970343,262.988889,270.588889
12970853,261.420455,272.227273
12971370,260.590909,273.681818
12971629,259.59375,275.0625
12972143,258.226087,278.530435
12972402,257.645161,280.306452
12972913,255.360902,284.556391
12973174,253.254902,287.176471
12973688,249.653179,290.16763
12973946,247.695402,291.724138
12974459,243.935135,293.183784
12974977,240.927778,293.127778
12975230,239.836842,292.757895
12975749,238.347826,292.372671
12976004,237.727848,291.924051
12976522,236.962733,291.757764
12976777,236.864516,291.477419
12977292,236.484076,290.643312
12977547,236.474026,290.38961
12978064,236.562092,290.202614
12978579,236.551948,289.74026
12978836,236.969512,289.518293
12979351,237.405405,289.304054
12979607,238.101911,289.624204
12980122,238.803922,289.326797
12980381,238.961538,289.474359
12980899,239.125926,289.985185
12981155,239.220588,289.970588
12981666,239.532847,290.175182
12982184,239.642336,290.291971
12982448,239.820896,290.335821
12982955,240.982353,290.594118
12983217,240.859756,290.182927
12983730,241.871795,289.782051
12983984,243.005917,289.668639
12984502,243.945578,288.959184
12984757,244.852113,288.443662
12985274,246.5,288.58871
12985550,247.431818,288.681818
12986057,249.073171,289.073171
12986563,250.628866,289.546392
12986816,251.463158,289.547368
12987332,252.480392,288.990196
12987590,252.946237,288.903226
12988104,253.539326,288.213483
12988362,253.48913,288.130435
12988877,252.978495,287.634409
12989136,252.734043,287.457447
12989648,252.4375,286.65625
12990165,251.790698,286.046512
12990421,251.681818,285.784091
12990937,251.202381,284.690476
12991196,251.202381,284.690476
12991709,251.9125,282.6
12991968,252.477612,282.432836
12992484,253.04918,281.704918
12992739,253.296296,280.814815
12993255,253.296296,280.814815
12993766,254.246154,280.815385
12994029,254.474576,280.932203
12994542,255.070175,280.719298
12994801,255.186441,280.711864
12995315,255.47541,280.639344
12995572,255.47541,280.639344
12996085,255.421875,280.46875
12996345,255.369231,280.430769
12996857,254.851852,280.5
12997375,253.736842,282.245614
12997630,253.344262,283.081967
12998147,251.88,285.36
12998401,250.8,286.7375
12998918,248.42,289.43
12999177,247.081081,290.414414
12999691,244.539063,292.421875
12999951,243.196078,293.464052
13000463,241.298246,295.05848
13000978,240.450292,296.081871
13001239,239.721893,296.307692
13001751,239.525424,296.536723
13002009,239.210227,296.8125
13002522,238.523256,296.523256
13002782,237.796512,296.5
13003296,236.854651,296.848837
13003556,235.629834,296.994475
13004067,234.153439,297.507937
13004586,231.708333,297.901042
13004839,230.834171,298.055276
13005356,228.481675,298.528796
13005613,227.405128,298.697436
13006128,225.192982,298.824561
13006385,223.675,299.26
13006901,222.217391,299.449275
13007156,220.864516,298.141935
13007672,218.709924,298.015267
13007935,217.714286,298.098901
13008447,216.254237,298.186441
13008958,214.585366,298.487805
13009216,213.595238,298.642857
13009730,211.16,298.96
13009990,209.785714,299.321429
13010501,207.324324,298.945946
13010763,206,299
13011276,204.193878,298.397959
13011535,203.165049,298.07767
13012051,202.239726,297.171233
13012563,200.727273,296.006494
13012827,199.12963,295.259259
13013338,197.175,294.75625
13013593,196.397516,294.42236
13014110,193.772414,293.862069
13014366,192.836601,293.594771
13014882,190.006494,293.62987
13015136,188.958621,293.524138
13015656,185.576642,294.175182
13016169,182.993711,294.522013
13016430,181.981366,294.931677
13016940,179.284153,295.513661
13017199,177.77957,295.295699
13017711,175.175141,295.734463
13017971,173.666667,295.961111
13018485,170.74269,296.450292
13018744,169.442424,296.472727
13019255,167.055901,296.57764
13019773,164.833333,297.423077
13020030,163.06962,297.78481
13020545,161.464968,298.267516
13020807,160.818182,298.430303
13021316,158.362416,299.657718
13021579,157.545455,299.909091
13022091,155.292683,300.512195
13022349,154.634328,300.522388
13022863,152.46,301.266667
13023375,149.350427,301.777778
13023635,147.741667,302.225
13024150,144.711864,302.550847
13024409,143.230216,304.035971
13024923,140.729167,305.868056
13025180,139.544643,304.544643
13025694,137.550459,306.146789
13025953,137,307.972727
13026465,135.254545,309.336364
13026982,132.50495,310.168317
13027238,131.273585,309.924528
13027754,124.846154,305.115385
13028010,124.846154,305.115385
13028526,124.846154,305.115385
13028787,123.786885,303.918033
13029300,121.782178,302.643564
13029557,121.138298,302.021277
13030073,119.303922,301.147059
13030584,118.024793,300.190083
13030850,116.661871,300.338129
13031359,114.979167,298.652778
13031617,114.198276,296.508621
13032132,112.178947,294.747368
13032389,111.815217,293.423913
13032904,110.73913,291.347826
13033162,109.875,290.114583
13033675,109.22449,288.091837
13033935,108.468468,287.09009
13034448,107.877358,285.04717
13034963,107.018349,283.633028
13035219,106.658824,282.917647
13035735,106.202532,281.56962
13035992,106.060976,281.012195
13036508,105.551282,280.679487
13036762,105.013158,280.210526
13037282,104.225,279.425
13037548,103.731707,279.207317
13038053,102.74359,278.794872
13038566,102.177215,278.658228
13038830,101.357143,278.690476
13039337,100.785714,278.428571
13039602,100.581081,278.324324
13040109,99.6419753,278.703704
13040374,99.7954545,278.863636
13040886,98.6956522,279.434783
13041142,98.1327434,280.088496
13041657,97.3114754,280.360656
13042171,97.2258065,280.991935
13042429,96.9834711,281.214876
13042949,96.4070796,281.911504
13043202,96.2678571,282.178571
13043716,96.2173913,282.826087
13043974,96.3636364,283.619835
13044489,96.8088235,285.360294
13044746,96.6174497,286.899329
13045261,97.9191176,288.411765
13045774,97.0843373,289.975904
13046032,97.379845,290.364341
13046551,96.3552632,291.539474
13046805,95.9139073,291.927152
13047320,94.591954,291.925287
13047577,94.1485714,291.954286
13048092,93.1764706,291.752941
13048351,91.8108108,291.783784
13048863,89.4972067,291.75419
13049380,87.4764398,292.157068
13049639,86.0666667,291.65
13050152,83.8381503,291.635838
13050410,83.3718593,291.824121
13050925,80.9565217,292.173913
13051181,79.9573171,291.72561
13051707,77.0307692,291.85641
13051955,75.9166667,291.444444
13052470,73.4909091,291.49697
13052985,72.2039474,291.190789
13053244,71.6451613,290.987097
13053757,70.4411765,290.752941
13054014,68.7886179,290.235772
13054529,69.0411765,290.841176
13054786,68.8972973,291.275676
13055302,68.9538462,291.317949
13055559,68.385,291.825
13056075,67.905,293.245
13056607,68.497561,293.868293
13056845,68.6600985,294.403941
13057367,69.5272727,295.572727
13057622,69.5688073,295.59633
13058142,69.9351852,295.518519
13058407,70.0560748,295.598131
13058905,69.8899083,294.40367
13059164,69.7043478,293.93913
13059677,69.3391304,293.417391
13059935,69.4365079,293.198413
13060452,69.9699248,292.293233
13060962,69.9224806,292.031008
13061224,69.6033058,291.876033
13061741,69.3714286,290.457143
13061996,68.9313725,289.656863
13062511,68.7614679,287.844037
13062767,68.4105263,287
13063289,68.7647059,285.421569
13063543,69,285
13064055,69.2980132,283.02649
13064572,69.2532468,281.844156
13064827,69.1319444,281.215278
13065344,69.2857143,279.892857
13065603,69.5925926,279.679012
13066114,69.2333333,278.246667
13066369,69.3178808,278.006623
13066886,69.3734177,277.765823
13067145,69.0377358,277.861635
13067658,69.1768293,278.146341
13068175,69.1282051,279.102564
13068432,68.6137566,279.513228
13068945,68.7765363,280.055866
13069208,68.7485714,280.411429
13069717,68.7853107,281.711864
13069980,69.0857143,281.765714
13070491,68.9195402,283.247126
13070751,69.0551724,283.944828
13071264,69.811828,286.247312
13071777,70.185,288.075
13072036,70.798995,289.542714
13072553,72.0823529,291.882353
13072810,72.0062893,293.408805
13073328,72.4579439,294.621495
13073580,71.9934641,295.849673
13074097,72.1515152,297.242424
13074352,72.2451613,297.954839
13074868,72.1428571,299.612245
13075383,72,300.5
13075640,71.4150943,301.867925
13076154,70.1166381,306.36578
13076412,70.75,312.25
13076927,70.75,312.25
13077187,68.8181818,310.863636
13077705,68.8181818,310.863636
13077959,68.8181818,310.863636
13078471,67.4,312.3
13078731,71.3515152,309.627273
13079245,76.0542622,307.953823
13079760,78.7931568,304.121142
13080017,79.4037726,299.54978
13080530,75.2920502,297.180628
13080789,71.8800153,294.097703
13081311,68.5224544,290.407894
13081562,64.7742142,293.483168
13082084,60.9104478,297.910448
13082333,60.9104478,297.910448
13082854,60.9104478,297.910448
13083364,60.9466667,296.973333
13083622,61.025974,296.558442
13084136,61.125,295.927083
13084393,61.0430108,295.860215
13084907,60.7943925,294.626168
13085165,60.7586207,293.972414
13085679,60.6024096,292.114458
13085941,60.625,291.64881
13086451,60.1111111,290.177778
13086968,59.8550725,288.775362
13087224,60.0065359,288.130719
13087741,60.875817,287.359477
13088003,61.0055249,286.635359
13088512,61.7556818,285.846591
13088771,61.9830508,285.536723
13089283,62.1263736,285.302198
13089543,62.5347222,285.201389
13090063,62.7748344,285.556291
13090571,63.4141414,285.888889
13090830,63.9285714,286.133333
13091346,65.1648936,286.718085
13091602,65.2631579,286.689474
13092118,66.005291,287.089947
13092379,66.1257862,287.283019
13092889,66.5,287.671053
13093147,66.5592105,287.776316
13093661,66.8809524,288.339286
13094178,67.1506849,288.972603
13094435,66.860262,289.179039
13094950,68.4679803,291.014778
13095205,68.8291139,291.848101
13095725,69.2436548,292.624365
13095976,70.1506024,293.475904
13096494,71.1803279,294.811475
13096752,71.4214876,295.14876
13097265,72.4634146,295.065041
13097780,72.9307692,294.438462
13098042,72.297619,293.565476
13098551,72.3478261,292.652174
13098816,72.7230769,292.630769
13099324,72.5864662,291.699248
13099585,72.5606061,291.106061
13100107,72.0958904,289.890411
