892646,112.846154,111.307692
892902,110.746479,111.43662
893417,109.18018,111.837838
893679,106.724771,112.045872
894187,102.828125,111.359375
894709,101.068966,111.287356
894966,98.9571429,111.042857
895478,95.8714286,110.814286
895737,95.0147059,110.852941
896250,92.6461538,110.923077
896508,91.8548387,111
896986,91.0941176,110.035294
897282,88.3448276,109.12069
897801,86.1369863,107.849315
898312,84.5490196,107.333333
898571,83.05002,107.258503
899084,82.3005202,107.221088
899343,81.5510204,107.183673
899855,81.4642857,106.416667
900116,81.4642857,106.416667
900628,81.6071429,106.428571
900886,80.8529412,106.431373
901399,80.7938144,106.072165
901917,80.3253012,105.771084
902171,80.0123457,105.666667
902686,79.5243902,105.52439
902941,78.3139535,105.034884
903459,78.3478261,104.347826
903716,80.1304348,103.101449
904229,80.1470588,103.573529
904489,81.1486486,102.972973
905002,81.1733333,102.92
905520,81.6619718,102.859155
905780,81.746988,102.409639
906289,82.7777778,101.708333
906553,83.3142857,101.7
907064,84,101.432099
907324,84.48,101.55
907840,84.1232877,102.342466
908093,84.28,102.4
908609,85.2708333,100.875
909129,87.2315789,100.105263
909380,87.0444444,100
909895,88.4761905,99.8888889
910151,88.4761905,99.8888889
910668,88.4761905,99.8888889
910922,88.4761905,99.8888889
911441,88.4761905,99.8888889
911698,88.7733333,99.6533333
912215,88.8450704,99.084507
912474,88.8450704,99.084507
912984,88.8450704,99.084507
913499,88.4634146,99.2682927
913756,88.4142857,99.3857143
914273,88.1666667,99.9285714
914535,87.275,99.3
915047,86.3142857,98.2571429
915306,86.3142857,98.2571429
915821,85.6190476,97.5238095
916074,85.2972973,97.6081081
916591,84.7681159,97.115942
917104,81.0856709,96.3724871
917365,79.2444483,96.0007597
917878,78.3238371,95.814896
918136,77.8635314,95.7219641
918649,77.4032258,95.6290323
918906,77.4032258,95.6290323
919424,77.4032258,95.6290323
919679,77.0298507,95.2686567
920194,76.1212121,94.6666667
920721,74.7681159,94.2753623
920967,73.9333333,94.12
921481,72.530303,93.6969697
921737,71.7941176,93.1176471
922252,70.7,91.8571429
922519,70.1304348,90.942029
923026,70.3670886,90
923288,70.475,89.6625
923800,69.3164557,89.0379747
924316,68.962963,87.654321
924575,68.5833333,86.5833333
925089,68.4,85.32
925342,68.6615385,84.7846154
925862,68.7826087,84.1014493
926117,68.9393939,83.8484848
926631,68.3939394,83.5151515
926889,68.2083333,83.3611111
927404,69.5333333,81.3866667
927918,69.084507,79.7464789
928175,68.9090909,79.4285714
928689,69.308642,77.6666667
928947,69.4583333,78.34375
929461,69.7594937,78.2911392
929718,69.6627907,78.0116279
930236,70.7472527,77.0769231
930493,70.6533333,77.7466667
931006,71.5571429,77.2857143
931522,72.1428571,76.9090909
931777,72.1428571,76.9090909
932296,72.5263158,76.4631579
932549,72.6344086,76.688172
933065,73.1573034,76.4719101
933323,74.1578947,76.1368421
933841,74.4615385,75.8153846
934096,74.3823529,75.5
934616,74.7,75.4
934869,74.6285714,75.1428571
935394,73.7553191,74.212766
935897,72.9512195,73.0853659
936156,73.6052632,72.8815789
936672,73.5432099,72.7160494
936890,74.2891566,72.4337349
937444,75.2238806,71.0447761
937701,73.5471698,72.0471698
938216,73.6842105,71.3289474
938473,73.6666667,71.2626263
938987,74.0588235,70.0117647
939505,75.8235294,68.3088235
939762,76.1052632,67.5789474
940276,77.6117647,68.1411765
940532,78.1304348,68.1304348
941050,79.6153846,67.0461538
941304,80.2207792,67.0779221
941821,81.7419355,65.8387097
942081,82.2073171,65.8170732
942593,82.8947368,66
943106,83.5528455,65.1626016
943364,83.5793651,65.2142857
943878,86.1010101,64.7777778
944139,84.9119497,64.5786164
944651,86.0932203,64.5932203
944913,88.1123596,65.0674157
945425,88.7951807,65.060241
945682,90.3023256,65.744186
946196,91.8645833,64.5833333
946714,91.9633028,65.1559633
946968,93.5789474,64.2526316
947488,95.6282051,62.9230769
947744,95.6966292,62.988764
948254,97.3928571,61.952381
948510,98.6575342,61.1780822
949032,94.7631579,63.1052632
949284,97.942029,60.9130435
949800,100.690141,59.1971831
950321,102.852941,59.5882353
950581,102.986667,59.7333333
951095,104.30303,59.0454545
951363,104.19697,58.7878788
951888,105.160839,57.7622378
952118,107.2875,58.275
952632,107.652174,57.7101449
952892,108.829787,58.1276596
953405,109.514286,57.7142857
953921,110.147727,56.6818182
954178,109.853933,55.8988764
954692,110.610619,55.5840708
954950,111.30303,54
955463,112.419355,53.6451613
955722,112.674699,53.3012048
956239,114.292308,51.8461538
956494,114.8,51.4166667
957013,115.309859,51.971831
957265,115.688889,51.4222222
957783,117.732394,49.915493
958298,119.0875,48.775
958555,118.824742,48.4536082
959071,119.016,47.152
959329,119.15493,46.8028169
959842,120.364286,46.1142857
960099,122.732394,44.7042254
960613,123.188235,43.4352941
960873,122.746667,43.08
961385,122.385542,42.1084337
961903,122.857143,42.3809524
962159,122.396552,42.6034483
962674,122.46875,44.40625
962932,123.4,44.9666667
963445,123.652174,47.1956522
963704,124,47.65
964221,125,48.7073171
